"Id","Prediction"
9575,3391937.2
9576,4301793.4
9577,4222088.5
9578,3974975.7
9579,3988602
9580,3054192.3
9581,2927733.3
9582,4924124.9
9583,4000039.6
9584,5019762.6
9585,4206987.3
9586,5313400.9
9587,3755100.5
9588,4366117.8
9589,5725854.1
9590,3375995.8
9591,4003263.6
9592,4965590
9593,4752486.4
9594,5511352.9
9595,4745057.5
9596,3557721.7
9597,4169343
9598,4877699.5
9599,3891146.5
9600,4974892
9601,3429153.9
9602,4354219
9603,3544737.1
9604,3915551.5
9605,5218795.8
9606,3933992.7
9607,4820722.3
9608,5005683.6
9609,4720312.5
9610,4084160.5
9611,3410735.9
9612,3999234.3
9613,4750126.1
9614,2640750.9
9615,4705918.7
9616,4086479.4
9617,3890476.1
9618,5705059.7
9619,4611904.4
9620,5112722
9621,4398764.1
9622,3889663.6
9623,4351316.5
9624,3812603.3
9625,3225278.7
9626,5532809.5
9627,4491077.9
9628,3540222.8
9629,4084572.7
9630,4736693.9
9631,5102897.7
9632,4559491.7
9633,4520005.4
9634,3808858.7
9635,3442873.5
9636,4010489.7
9637,3522278
9638,4551379.7
9639,4745245.1
9640,5328476.5
9641,3961684.2
9642,5045061.1
9643,4124535.8
9644,4367717.1
9645,3418919.7
9646,4470683.7
9647,4097314.9
9648,4113710.6
9649,3883017.5
9650,3649216.8
9651,3175523.8
9652,5231454.6
9653,4315065.5
9654,4795725
9655,4907015.9
9656,4493262.9
9657,3810266.5
9658,3879026.4
9659,4484818.2
9660,3874352.7
9661,4542931.2
9662,4926624.6
9663,4192614.6
9664,4375101.3
9665,4213592.4
9666,4004072.8
9667,3539061.8
9668,5405561.3
9669,3643970.9
9670,3236499.3
9671,3676266.3
9672,5314679.6
9673,4991556.3
9674,4381124.9
9675,4478031
9676,4889449
9677,4156974.8
9678,4716164.1
9679,5400908.3
9680,3570110.7
9681,4294368.1
9682,5128728.5
9683,4335997.9
9684,3518759.7
9685,3932851.2
9686,4815398.6
9687,3685360.7
9688,4158350.1
9689,3905321.5
9690,4538745.9
9691,3516146
9692,4341161.9
9693,4419564.8
9694,3011628.9
9695,4108809.7
9696,4277568
9697,5359494.9
9698,4513186.9
9699,3964091.9
9700,5238564.5
9701,4003770.8
9702,3779469.4
9703,3969707.9
9704,3556453.7
9705,3457450.4
9706,4265585.6
9707,3245118.3
9708,3685819.2
9709,3984525.2
9710,4044226.7
9711,5339197.8
9712,4535666.3
9713,4307698.4
9714,4753428.1
9715,4271246.6
9716,4181738.8
9717,3839500
9718,3320981.5
9719,3951598.2
9720,4323302.3
9721,4713287.2
9722,2912226.9
9723,4600602.2
9724,4254679.3
9725,3711022.4
9726,2960223.8
9727,4458195
9728,4934400.5
9729,4931618
9730,3939260.4
9731,4032386.5
9732,5064561.7
9733,4340847.9
9734,4675751.1
9735,4244525.9
9736,4975305
9737,4852971.7
9738,3829316.1
9739,4275885.1
9740,3956106.1
9741,4454263.9
9742,3791964.1
9743,4077434.1
9744,3763306.9
9745,4418068.9
9746,4485187.2
9747,3571088.3
9748,4027521.3
9749,3813632.9
9750,3495473.8
9751,5029070.8
9752,3362660.2
9753,4619728
9754,4050467.8
9755,4232094
9756,4476978.7
9757,5109838.8
9758,4459195.4
9759,5175373.5
9760,4455646.2
9761,4443561
9762,5137984.1
9763,5170478.7
9764,4581377.6
9765,4391569
9766,3513195
9767,2860840.5
9768,4436538.3
9769,4584703.6
9770,4202570.5
9771,3652901
9772,4515774.9
9773,3524280.2
9774,4252569
9775,4173376.9
9776,4269762.8
9777,5032065.8
9778,5025104.9
9779,3832122.3
9780,4453496
9781,4406005.2
9782,4565501
9783,3957605.4
9784,3569585.3
9785,4439832.9
9786,4548002.3
9787,3943399.8
9788,5727438.6
9789,4288071.6
9790,3923140.1
9791,3549687
9792,5145562.6
9793,3258546.5
9794,3556872.9
9795,3872328.3
9796,5537930.8
9797,3706215.1
9798,4811373.2
9799,4336999.9
9800,3366410.1
9801,3758002
9802,3947670.7
9803,4282081
9804,3945561.2
9805,4477870.2
9806,3795916.9
9807,3418874.5
9808,4290840.5
9809,4193590
9810,4590290.5
9811,4740670.4
9812,4077554.5
9813,5528878.1
9814,4861163.7
9815,4417093.5
9816,4003527
9817,4443882
9818,3550536.1
9819,4152374.5
9820,4266701.9
9821,3952318.3
9822,4500822.7
9823,3807620.4
9824,4618516.6
9825,4511543.9
9826,4578098.2
9827,4273572.8
9828,4462979.8
9829,3757888.5
9830,4190321.2
9831,3603988.6
9832,3302540.2
9833,3995961.1
9834,4314577.8
9835,4477753.2
9836,4587421.7
9837,4538148.1
9838,3950395.8
9839,5362583.5
9840,5345643.1
9841,4127010
9842,4009168.4
9843,4901098.6
9844,3468222.6
9845,3938125.7
9846,4401036.3
9847,4159467.2
9848,3669990.5
9849,3862814.3
9850,4900370.5
9851,3067774.3
9852,4492541.5
9853,3309005.9
9854,2693031.4
9855,5232598.9
9856,4249147.2
9857,5341496.7
9858,5828026.4
9859,4533520.5
9860,5595756.9
9861,4498220.8
9862,4768514.2
9863,4309502.4
9864,4208976.1
9865,4671649.4
9866,3891938.8
9867,3917900.4
9868,5590673.6
9869,3070771.2
9870,4423866
9871,4334934.7
9872,4331085.8
9873,5863072.3
9874,4372179.9
9875,5403167.1
9876,3654133.9
9877,4624770.4
9878,4361890.7
9879,4674090.5
9880,3627249.4
9881,4041568.7
9882,4995883.5
9883,4554922.3
9884,4001733.6
9885,4361948.1
9886,4395523.9
9887,4379684.4
9888,4083790.6
9889,3774646.8
9890,5801091.7
9891,3864246
9892,4174928.4
9893,2918544.9
9894,5504629.4
9895,4346178.5
9896,3066426.5
9897,4414706.8
9898,4138774
9899,3699743.6
9900,3564004.5
9901,5059206.6
9902,4440152.2
9903,3441532.1
9904,5001190.6
9905,3850598.9
9906,4260896.9
9907,4163912.6
9908,4331825.3
9909,4589043
9910,4016998.8
9911,4477425.1
9912,2921000.9
9913,3928906.9
9914,4125666
9915,3016469.6
9916,5385097
9917,3429153.9
9918,3990959.7
9919,3616490.9
9920,4136859.4
9921,3397606.6
9922,3909347.3
9923,4078864.3
9924,3737873.5
9925,4773266.8
9926,3626016.9
9927,3909130.5
9928,4098336
9929,4287568
9930,4701607.9
9931,3769012.9
9932,3046920.5
9933,4282833.2
9934,3923501.5
9935,3144858.8
9936,4235809.8
9937,4302390.5
9938,4113051.4
9939,3902689.2
9940,3494437.6
9941,5288908.5
9942,5491782.1
9943,4169795.1
9944,4029210.3
9945,5587000.8
9946,4700709.2
9947,3912636.9
9948,3899608
9949,4262984.9
9950,4941388.7
9951,4876324.5
9952,4514317.6
9953,3618922
9954,4397117.8
9955,4670562.2
9956,2672146.7
9957,4286633.5
9958,4629991.4
9959,3798786.7
9960,4124356.2
9961,4365978.5
9962,4530705.8
9963,3673119.9
9964,3947813
9965,5026946.9
9966,4296698.2
9967,3801930
9968,3769609.4
9969,4089270.1
9970,3359351.9
9971,3391787.2
9972,4925997.1
9973,4642994.5
9974,5083626.4
9975,3976489.2
9976,4185851.8
9977,4650123
9978,3593361
9979,3467013.1
9980,4161003.5
9981,3922732.3
9982,5151927.1
9983,3965734.5
9984,5186482.6
9985,3924514.8
9986,3458307.2
9987,4307207.5
9988,4379491.7
9989,3548806.4
9990,4474806.6
9991,4075882.7
9992,4117778.3
9993,4303759.7
9994,3561195.8
9995,4251665.6
9996,4467102.8
9997,3369612
9998,4778844.7
9999,3957404.1
10000,4362526.4
10001,5122370.5
10002,3840623.7
10003,5295098.5
10004,4947022.1
10005,3766008.2
10006,5426325.6
10007,4469899.8
10008,4008507.1
10009,4113603.2
10010,3862180
10011,4427927.5
10012,4718000.6
10013,4200774.8
10014,4167645.7
10015,3689003.1
10016,4783306.7
10017,4438390.8
10018,4078738.8
10019,4503288.8
10020,3920476.8
10021,4379318.6
10022,3851356.3
10023,5451253.3
10024,3766252.7
10025,4116998.4
10026,4073191.9
10027,4254225.6
10028,5313220
10029,4173303.1
10030,6106384.6
10031,3684841.7
10032,4010519.6
10033,4225139.1
10034,4591405.8
10035,3740903.1
10036,4440460.7
10037,5928537.1
10038,4228565.4
10039,3433034.6
10040,4944621
10041,4679349.9
10042,4819030
10043,4123931.1
10044,4523199.4
10045,3643458.7
10046,3986025
10047,5241172.3
10048,3597963.1
10049,4166774.1
10050,4905030
10051,3902995.1
10052,3624315.3
10053,3916057.4
10054,3636255.5
10055,4745635.8
10056,5270860.7
10057,4008645.9
10058,4521321
10059,4210311.9
10060,3724700.5
10061,4103368.2
10062,3823630.6
10063,4372470.9
10064,4167141.4
10065,3298432.7
10066,4065972
10067,4254621.5
10068,3020801.9
10069,4289193.2
10070,4810059.9
10071,4100527.3
10072,4091871.4
10073,3929891.8
10074,4468030.9
10075,4266480.9
10076,4215597.3
10077,3608673
10078,4146459.8
10079,5668648
10080,5572233.7
10081,4731374
10082,4685251.7
10083,5346781.2
10084,4387896.5
10085,4774109.1
10086,3199615.8
10087,5080836.9
10088,4192733.7
10089,3460332.1
10090,3324251.7
10091,4527841.6
10092,4488561
10093,3944201
10094,5170955.9
10095,3448464.8
10096,4612772
10097,5063755.4
10098,3821363.2
10099,3581360.1
10100,3856601.3
10101,4387920.3
10102,2938788
10103,4210771.7
10104,4634351.3
10105,5186315.1
10106,3754512.4
10107,3934756.1
10108,5277928.5
10109,5032541.7
10110,6247036.2
10111,3576090
10112,4336921
10113,4287208.6
10114,3662434.3
10115,3596033.5
10116,4448715.2
10117,5012862.6
10118,4167885.2
10119,3634600.3
10120,3764522.7
10121,4313458.1
10122,4282985.9
10123,4295227.5
10124,3823463.1
10125,4042762.4
10126,3747332
10127,4499975.7
10128,4190177.6
10129,4675537.8
10130,4645030.5
10131,4271778.6
10132,4146717.9
10133,4182159.1
10134,5177007.3
10135,4762545.2
10136,5157292.8
10137,3464548.2
10138,4089417.7
10139,3533797.7
10140,5827225.3
10141,4247633.2
10142,4388314.5
10143,3662384.7
10144,6309015.7
10145,3173013.3
10146,4270425.1
10147,3020461.3
10148,4221937.2
10149,3621635.5
10150,5826311.1
10151,4643775.4
10152,4063584.4
10153,3916634.4
10154,2952697.1
10155,4891380.8
10156,4222618.8
10157,4017305.3
10158,3707735.4
10159,4163030.9
10160,4009830.2
10161,5556050.9
10162,3329292.6
10163,4564026.4
10164,2578203.2
10165,3889312.5
10166,4235220.4
10167,3996961.7
10168,4097784.8
10169,3655107.3
10170,4056660.5
10171,4208277.2
10172,4311376.2
10173,4850514.4
10174,4296261.8
10175,4986114.8
10176,4061708.5
10177,5263301.3
10178,3711691.8
10179,4564938.6
10180,3701779.5
10181,4326837.1
10182,3393185.5
10183,3980798.5
10184,4232806.5
10185,4932379.2
10186,4509090.2
10187,4274384.8
10188,4319846.6
10189,3827135
10190,4714407.5
10191,3361632.9
10192,4577839.5
10193,4490295.5
10194,4798802.7
10195,4858793
10196,3857485.9
10197,3777242.8
10198,3812707.7
10199,4105197.2
10200,3712413.5
10201,4076399.3
10202,3803729.3
10203,3874236.9
10204,4021953
10205,4018778.4
10206,4852157.7
10207,3354179
10208,4366886.4
10209,4068589.8
10210,4184505.2
10211,3806815.6
10212,4288075.7
10213,4188167.3
10214,5697254.9
10215,4144898
10216,3791568.7
10217,5019418.5
10218,4388246.5
10219,5238095.3
10220,3629662.1
10221,4768730
10222,3587620.6
10223,3974345.7
10224,5337076.8
10225,4883690.3
10226,4524849.4
10227,3869928.9
10228,3646781.2
10229,3705722.2
10230,4966874.4
10231,3971820.1
10232,4851453.7
10233,3225592.2
10234,4424977.6
10235,4608709.1
10236,4724883
10237,5132581.9
10238,3028041.9
10239,4589070.7
10240,4530821.6
10241,5041471
10242,4336979.4
10243,5228916
10244,4261081.5
10245,4027988
10246,4046016.9
10247,4711461.5
10248,4143559.7
10249,5078157.2
10250,3863578.5
10251,5002096.3
10252,4129072.6
10253,3873759.6
10254,4253312.8
10255,3386140.6
10256,5481115.4
10257,4248704.3
10258,3564216.9
10259,4597754
10260,5042999.8
10261,4460698.5
10262,3577389.8
10263,4314681
10264,4054815.6
10265,3906884.8
10266,5478508.3
10267,4865498.7
10268,3892665.6
10269,4165325.4
10270,3919879.7
10271,3615588.6
10272,4829479.9
10273,4779466.5
10274,4567141
10275,4511363.3
10276,4394084
10277,3291007.2
10278,3680749.1
10279,4222405.5
10280,3785716.9
10281,4141015.8
10282,3859778.4
10283,3608189.5
10284,3968422.4
10285,5242029.5
10286,4413035.7
10287,4206696.6
10288,4204948.7
10289,3578944.7
10290,3921212.3
10291,3333620.8
10292,4039499.3
10293,4151768.9
10294,4600147.8
10295,4031802.1
10296,4850856.7
10297,4724687
10298,4117395.3
10299,5001888.6
10300,3894254.1
10301,4117454.5
10302,3913680.7
10303,4095685.3
10304,2776971.8
10305,2524940
10306,3999129.5
10307,4236953.7
10308,4109735.4
10309,4140413.3
10310,5148956.1
10311,4885612.7
10312,3939975.1
10313,3755296.1
10314,4970204
10315,4259675.1
10316,4981556.3
10317,5040666.2
10318,4192711.3
10319,4583125.1
10320,3669070.5
10321,4114171.1
10322,4273281.7
10323,5404639
10324,3533303.9
10325,3907605
10326,4338070.4
10327,4819096.7
10328,3482050.3
10329,3957702.5
10330,4334566.1
10331,5216763.4
10332,2960223.8
10333,4799463.9
10334,3037480.8
10335,4647292.8
10336,3797045.2
10337,4727376.6
10338,4532585.2
10339,3787502.4
10340,5481196.3
10341,3696045.2
10342,3503698.4
10343,4498465.2
10344,4032016.6
10345,4035131.5
10346,2879476.8
10347,3175365.1
10348,5226078.6
10349,3802517.4
10350,4430652
10351,5203992.1
10352,4428639
10353,4461355.9
10354,3826604.2
10355,3735032.1
10356,5539907.5
10357,4734976.5
10358,4338694.5
10359,4617032.1
10360,3193879.6
10361,4125769.3
10362,4317883.3
10363,4595649.4
10364,3319510.4
10365,3925945.3
10366,4288027.5
10367,2733937.8
10368,3742030
10369,4613307.9
10370,3863804.5
10371,5487216.9
10372,4461126.4
10373,3948317.7
10374,3713710.4
10375,5235207.1
10376,4006993.4
10377,3980469.1
10378,5717423.1
10379,4174452.9
10380,5521868.5
10381,2688577
10382,4490650.8
10383,4150242.7
10384,5064693
10385,4497350.5
10386,4585798.1
10387,4471060
10388,4381009.6
10389,4273962.6
10390,3661094.6
10391,3262661.3
10392,4214507.4
10393,3411405.2
10394,6037372
10395,4845441
10396,4840256.9
10397,4195140.3
10398,4322295.2
10399,4762571.6
10400,4946623.8
10401,5103824
10402,4562161.5
10403,5323435.4
10404,5536168.6
10405,4218146.2
10406,3132396.6
10407,4298335.4
10408,4271463.8
10409,3804549.4
10410,3925713.7
10411,4787683.7
10412,5552032.2
10413,3895891.5
10414,3012412.8
10415,4031536.6
10416,4434672
10417,3651364
10418,4587860.8
10419,4584889.2
10420,3186395.4
10421,3601546.7
10422,3696633
10423,3995762
10424,4037588.2
10425,5471528.4
10426,4066670.7
10427,5121650.4
10428,6178613.3
10429,5626709.9
10430,4132108.2
10431,4656379.3
10432,3992935.4
10433,4777697.7
10434,5716021.7
10435,4161196.9
10436,3845265.8
10437,3637287.6
10438,4621350.3
10439,3672991.7
10440,3795977.4
10441,4788154.1
10442,4038678.8
10443,4307993.2
10444,4110700.3
10445,4850031.2
10446,3133745.1
10447,5546529.9
10448,4180291.9
10449,3378647.3
10450,4195046.5
10451,4416794.5
10452,3830214
10453,3744125
10454,4487900.3
10455,3978196
10456,3622895.5
10457,4640022.8
10458,4170553.5
10459,4930618.9
10460,4882696.3
10461,5647524.9
10462,3036571.6
10463,4303186.5
10464,4104747.8
10465,4318654.4
10466,4606117.9
10467,5125358.8
10468,4870107.2
10469,3246389
10470,3978752.3
10471,4557277.8
10472,5547906.5
10473,3734752.4
10474,2733937.8
10475,4688124.9
10476,4996980.9
10477,3958789.5
10478,3906353.9
10479,3878692.9
10480,3662031
10481,4949556.5
10482,3870934.1
10483,3785436.4
10484,4563078.1
10485,4419021.1
10486,4185985.1
10487,4135236.2
10488,3216020.1
10489,3437257.7
10490,3487296.8
10491,4359619.3
10492,2892027
10493,3166296.1
10494,4023092.9
10495,3453055.8
10496,5005518.3
10497,4439875.6
10498,4544595.4
10499,5177317.8
10500,4165521.5
10501,3831534.8
10502,3287614.7
10503,4486881.2
10504,3573528.2
10505,2915484
10506,4360103.7
10507,3617075.6
10508,4224682.7
10509,3531269.4
10510,4241544.4
10511,3537578.3
10512,3897420.8
10513,4110950.2
10514,4177081.6
10515,3732000.4
10516,4043409.6
10517,3228889.2
10518,4746350.3
10519,4908329.6
10520,5631480.8
10521,3915348.1
10522,4478013.5
10523,3297062.6
10524,4065210.1
10525,5465586.7
10526,3884577.4
10527,3076483.6
10528,4125969.2
10529,3069563.2
10530,4281426
10531,3859771.6
10532,3311056.2
10533,5574437.2
10534,4288190.3
10535,4520145.5
10536,5003472.5
10537,3336328.8
10538,4198496.3
10539,4324370.2
10540,4270374
10541,4366591.2
10542,4344694.4
10543,3387523.4
10544,3520078.8
10545,5036329
10546,4720852.5
10547,5041595.1
10548,4557930.9
10549,4163201.6
10550,5001635.8
10551,3308992.6
10552,3583614.3
10553,4534902.2
10554,4658245
10555,6314500.4
10556,4429573.9
10557,3560911.6
10558,4575221.2
10559,4205989.3
10560,4066529.2
10561,5937074
10562,5105440.7
10563,3354603.5
10564,4456986.4
10565,3833379.3
10566,4254558.9
10567,3640455
10568,4055860.8
10569,4304093.3
10570,3520353.4
10571,4729321
10572,3011021.5
10573,4555850.3
10574,3592140.9
10575,3815879.5
10576,3607537.3
10577,5224962.5
10578,2831070.9
10579,3756500
10580,4435752.6
10581,4098030.1
10582,4333425.8
10583,4048482.8
10584,4041114.3
10585,4281422.1
10586,4211466.7
10587,3699197.9
10588,5189304.9
10589,4554570.6
10590,5041126.9
10591,5056258.6
10592,3917732.6
10593,3512162.3
10594,4688524.6
10595,4718924.5
10596,5591719.4
10597,5409713
10598,4392098.1
10599,3848236.4
10600,3792093.6
10601,4470623.6
10602,4345166.1
10603,3587498.6
10604,5311035.9
10605,3973724.9
10606,3761569.7
10607,3442708.2
10608,3618806
10609,3000374.1
10610,4056073.7
10611,3074690.1
10612,3922982
10613,3972980.9
10614,4853642.4
10615,3600343.5
10616,3848928.9
10617,4644350
10618,4726040.2
10619,2984336
10620,4158023.1
10621,4442221.9
10622,4914217.5
10623,4614472.9
10624,3546412.3
10625,4398813.6
10626,3010130.7
10627,4239387
10628,3983109
10629,4632377.5
10630,4752913.8
10631,4172538.9
10632,3967596.9
10633,4193760.7
10634,4093679.7
10635,3163753.3
10636,4784620
10637,3857389.9
10638,4610045.7
10639,4649669
10640,3659353.8
10641,4005427.4
10642,4819709.9
10643,4274161.4
10644,4990889.9
10645,3957314.7
10646,4450707.8
10647,4521483.7
10648,3544478
10649,4213324.7
10650,4773828
10651,3320016.4
10652,5644755
10653,3977561.8
10654,4425234.8
10655,3718763.8
10656,3871843.6
10657,3621914.9
10658,3665377.1
10659,3595044.5
10660,3833107.5
10661,4342284.5
10662,4432698
10663,3947178.9
10664,3693160.2
10665,4626762.2
10666,3105764.1
10667,5185304.9
10668,4229679.2
10669,5021690.6
10670,5163574.2
10671,3887900.2
10672,4853165.5
10673,4107974.2
10674,3543639.2
10675,3283213.7
10676,5120464.2
10677,4420367.6
10678,3786051.1
10679,4293069.7
10680,5255749.6
10681,3554953.6
10682,4220613.7
10683,4375971.5
10684,4715026
10685,4757568.7
10686,3604734
10687,4301570.8
10688,4794950.4
10689,4437104.7
10690,4216562.8
10691,4756486.9
10692,3946962.3
10693,3805643.6
10694,4402242.3
10695,3868168
10696,4242169.1
10697,3068972.1
10698,4385152.1
10699,4343989.9
10700,4996464.9
10701,5098703.4
10702,4890359.8
10703,3864658.7
10704,3935910.8
10705,3625772.4
10706,5633898.7
10707,5567113.7
10708,3177041.9
10709,3694423.3
10710,5009024.4
10711,3867168.9
10712,5667550.1
10713,3618252.3
10714,4253276
10715,4239715.4
10716,4523295.6
10717,4201066.4
10718,4328488.2
10719,4560485.3
10720,4762815.8
10721,4971119.1
10722,4004766.7
10723,4081393
10724,4310489.7
10725,4274733.8
10726,3423149
10727,4215322.2
10728,5251503.8
10729,3813769.6
10730,4694220.1
10731,3986541.4
10732,3385553.8
10733,4577575.9
10734,4745304
10735,4349635.6
10736,4308475.8
10737,4036920.3
10738,3269036
10739,3735669.6
10740,4774612.6
10741,3853483.8
10742,5650749.1
10743,4408440.1
10744,4048558
10745,5667728.8
10746,4370953.3
10747,4324139.9
10748,3590852
10749,4038097.9
10750,4192349
10751,3745934.8
10752,4545688.8
10753,4748644
10754,4533601.4
10755,3697549.9
10756,4452631.2
10757,4154659.2
10758,4220197.4
10759,4466822.5
10760,3467428.5
10761,3650366.2
10762,3905213.7
10763,5435847.5
10764,5708005.4
10765,5142259.2
10766,4214403.3
10767,4448936.9
10768,4645604.2
10769,3465976.9
10770,4484391.6
10771,4332961
10772,3321715.9
10773,3579063.3
10774,3935166
10775,4452213.8
10776,4269266.5
10777,4032247.8
10778,4145062.1
10779,4560886.3
10780,4579390.3
10781,3688245.2
10782,4174097.6
10783,5055513.2
10784,4743141.4
10785,4834433
10786,5714103.8
10787,3849607
10788,5097430.6
10789,4512141.6
10790,3800998
10791,3048929.8
10792,4161635.8
10793,5272554.1
10794,3771481.8
10795,3293891.2
10796,5446082
10797,4362721.3
10798,4512718.5
10799,5167305.4
10800,3141107.1
10801,3828906.4
10802,4732769
10803,4449780
10804,3642311
10805,3866363.1
10806,5901870.6
10807,4388134.7
10808,4449891.5
10809,4884141.7
10810,3798559.2
10811,2674664
10812,4609626.3
10813,4067135.5
10814,3482822.9
10815,4278114.9
10816,4007278.9
10817,2574407.4
10818,4136908.2
10819,3577670
10820,4354926.6
10821,3273381.2
10822,5158098.4
10823,4756978.2
10824,3758804.3
10825,4937364.9
10826,3564174.4
10827,4143213.3
10828,4204123.5
10829,4661571.4
10830,4460052.5
10831,5399250.3
10832,5975126.2
10833,4550789.4
10834,4813443.5
10835,4409878.7
10836,3705058.7
10837,4067087.6
10838,3862607
10839,4269800.6
10840,4105932.6
10841,4319173.1
10842,4574102.1
10843,4418717.2
10844,4666756.9
10845,5374850.5
10846,4869516.7
10847,4250073.7
10848,3462583.6
10849,4593579.2
10850,5248692.8
10851,4468783.8
10852,4191852.9
10853,3978143
10854,4683387
10855,4058893.2
10856,5300077.7
10857,4642358.6
10858,3823379.2
10859,3846251.4
10860,4157647.2
10861,4765795.8
10862,3453374
10863,3929912.2
10864,5240057.8
10865,4643987.1
10866,4442703
10867,4668188
10868,3147213.3
10869,5014193.1
10870,4561887.9
10871,4444183
10872,5328361.3
10873,4120768.9
10874,3693615.3
10875,4107369.2
10876,4622719.7
10877,5005155.7
10878,3383491.8
10879,2873692.3
10880,4877402.7
10881,4458162.5
10882,4102281.7
10883,3946421.6
10884,3953005.7
10885,3945074.4
10886,3084855.4
10887,4083958.7
10888,4680062
10889,4208829.6
10890,4592937.7
10891,3325003.6
10892,4154918.3
10893,4956285.3
10894,3605242.6
10895,4453567.9
10896,3032855.5
10897,4039740.3
10898,3890553.4
10899,4575405.3
10900,4054233.7
10901,4807526.3
10902,3635447.8
10903,4618662.6
10904,4190205.4
10905,3960893
10906,3632711.2
10907,3308910
10908,3666051
10909,3728877.6
10910,4273608
10911,4678732.8
10912,5430165.3
10913,4621804.5
10914,5693769.5
10915,6501224.5
10916,4412775.5
10917,4135832
10918,4168795.4
10919,3765170.4
10920,4405001.9
10921,5173073.3
10922,4235293
10923,4291699.9
10924,6310978.1
10925,5059165.4
10926,4555844.1
10927,3996944.4
10928,4664496.7
10929,3734658.4
10930,4923081.5
10931,2727094
10932,4598913.1
10933,4889545.9
10934,5171591.4
10935,2850962.5
10936,3686247.5
10937,4035924.6
10938,5260929
10939,4547127.3
10940,4600862.2
10941,4053002.8
10942,3750799.2
10943,4615950.6
10944,4940091.1
10945,5014165.7
10946,4779742.8
10947,4849810.2
10948,4006134
10949,4095902.1
10950,4518974.6
10951,5015945.2
10952,5012547.8
10953,4263435.4
10954,4346539.9
10955,3659849.5
10956,3170793.6
10957,5000558
10958,4187252.7
10959,4796955.4
10960,3531645.4
10961,3834045.7
10962,3731338.1
10963,3808556.2
10964,4168548.2
10965,5243046.9
10966,4294834.4
10967,4450885.1
10968,3803161.6
10969,3840102.3
10970,4380488.4
10971,4277072.6
10972,3700542.1
10973,3187611.7
10974,3711171.8
10975,4676661.9
10976,4280330.6
10977,4440200.8
10978,3745308.6
10979,4157321.1
10980,4068419.4
10981,4984132.1
10982,4884441.2
10983,5186251.9
10984,4295211.7
10985,5268837.6
10986,2715742.4
10987,3093481.8
10988,4551279
10989,3476217.2
10990,4868767.8
10991,4273734.9
10992,3748918
10993,3630025.8
10994,4496587.4
10995,4559769.1
10996,3542812.1
10997,5017923.5
10998,5092661.1
10999,3368568
11000,5037194
11001,4461606.3
11002,4016542.2
11003,3561100.6
11004,4520981
11005,3875860.9
11006,4090684.1
11007,4053925
11008,3433372.1
11009,4172895.4
11010,4136782
11011,4699321.7
11012,3795186.1
11013,2742903.7
11014,4603437.5
11015,4154355.6
11016,5016159.7
11017,4153603
11018,3799587.1
11019,3960619.4
11020,4060865.5
11021,4847897.2
11022,4959031.9
11023,3352905.1
11024,3716795.8
11025,4038037
11026,3020784.9
11027,2931252.3
11028,4357910.1
11029,4649763.3
11030,4560038.2
11031,4565551.5
11032,4567605.5
11033,3959309.4
11034,3398326.4
11035,4807093.7
11036,6198736.6
11037,4663690
11038,4224305.6
11039,4203226.9
11040,6107558.6
11041,3254524.3
11042,4234817.7
11043,4286135
11044,3397726.7
11045,3875809.9
11046,3311297.5
11047,4554344
11048,4023836
11049,4069865.4
11050,5491387.6
11051,2855324.4
11052,4164862.8
11053,3116532.6
11054,4126397.3
11055,4826906.9
11056,3354804.3
11057,3047276.1
11058,4477133.3
11059,4013514.8
11060,4849554.6
11061,5799159.7
11062,3612626.3
11063,3689075.2
11064,3598517
11065,4719130.8
11066,4783060.7
11067,3701686.5
11068,4202488.5
11069,4014127
11070,3912450.2
11071,4759035.1
11072,4730295.1
11073,4276147.3
11074,4649484.1
11075,3598861.8
11076,4399574.3
11077,4477691.6
11078,4178917.9
11079,4344539.8
11080,3723650.1
11081,2982462.7
11082,3943586.2
11083,3212032.4
11084,4207577.8
11085,5166815.7
11086,4326996.8
11087,3953938.2
11088,4994063.1
11089,3701722.2
11090,3997634.7
11091,4517439.5
11092,4531921.9
11093,3683764.2
11094,4880427
11095,3275959.7
11096,3536283.9
11097,4221655.5
11098,5071287.7
11099,4678679.8
11100,4295596.6
11101,3851670.2
11102,4196827.7
11103,3612430.7
11104,3160775.9
11105,3415670.2
11106,6304828.6
11107,4488699.4
11108,3675431.1
11109,6071492.5
11110,4708336.7
11111,4797502
11112,4179649.2
11113,4316751.9
11114,4085547.2
11115,3920869.6
11116,3112000.4
11117,3946300.4
11118,3603811.3
11119,3641000.9
11120,4832614.1
11121,4362856.7
11122,3760706.7
11123,4117610.6
11124,5320839.7
11125,3713977
11126,4421783.8
11127,4092084.8
11128,4665557.7
11129,4357459
11130,4484095.1
11131,4935050.4
11132,5373422
11133,3837542.4
11134,4002526
11135,3804592.7
11136,4407088
11137,3670624.2
11138,4735434
11139,4328232.7
11140,3742263
11141,4088410.8
11142,5876645.1
11143,4687537.6
11144,3740769.2
11145,4254312.6
11146,3459660.8
11147,3113478.9
11148,4269410.5
11149,3742541.6
11150,4226661.4
11151,4389331.7
11152,4990304.9
11153,5819999.3
11154,4337643.9
11155,3726903.8
11156,4547733.1
11157,5855245
11158,5275938.4
11159,3633369.8
11160,4855178
11161,4376692.7
11162,4023914.5
11163,4537521.3
11164,5148783.9
11165,5233749
11166,3537058.4
11167,4181855.2
11168,5132364.2
11169,4672204.9
11170,3528181.8
11171,4286388.2
